Date,Station Id,Station Name,Outflow,Inflow,Netflow
2025-05-11,22.0,Forbes Ave & Market Square,14.0,14.0,0.0
2025-05-11,23.0,North Shore Trail & Fort Duquesne Bridge,57.0,50.0,-7.0
2025-05-11,24.0,Penn Ave & 33rd St,9.0,12.0,3.0
2025-05-11,25.0,Penn Ave & S Whitfield St,12.0,13.0,1.0
2025-05-11,26.0,S 27th St & Sidney St. (Southside Works),49.0,58.0,9.0
2025-05-11,27.0,W Station Square Dr & Bessemer Court,18.0,11.0,-7.0
2025-05-11,28.0,Fifth Ave & S Bouquet St,18.0,18.0,0.0
2025-05-11,29.0,Filmore St & S Bellefield Ave,12.0,14.0,2.0
2025-05-11,30.0,Shady Ave & Ellsworth Ave,19.0,17.0,-2.0
2025-05-11,31.0,First Ave & B St,12.0,7.0,-5.0
2025-05-11,32.0,Ross St & Fourth Ave,3.0,4.0,1.0
2025-05-11,33.0,Schenley Dr & Schenley Dr Ext,30.0,35.0,5.0
2025-05-11,34.0,N Dithridge St & Centre Ave,33.0,26.0,-7.0
2025-05-11,35.0,Butler St & 36th St,16.0,9.0,-7.0
2025-05-11,36.0,Penn Ave & S Pacific Ave,8.0,6.0,-2.0
2025-05-11,37.0,S Negley Ave & Centre Ave,18.0,26.0,8.0
2025-05-11,38.0,Allequippa St & Darragh St,12.0,7.0,-5.0
2025-05-11,39.0,S 12th St & E Carson St,8.0,10.0,2.0
2025-05-11,40.0,Penn Ave & 7th St,21.0,19.0,-2.0
2025-05-11,41.0,S 22nd St & Sidney St,17.0,20.0,3.0
2025-05-11,42.0,Second Ave & Tecumseh St,3.0,4.0,1.0
2025-05-11,43.0,Eliza St & Lytle St,5.0,6.0,1.0
2025-05-11,44.0,Hamilton Ave & Fifth Ave,2.0,1.0,-1.0
2025-05-11,45.0,N Braddock Ave & Hamilton Ave,2.0,2.0,0.0
2025-05-11,47.0,17th St & Penn Ave,21.0,22.0,1.0
2025-05-11,48.0,S Millvale Ave & Centre Ave,14.0,16.0,2.0
2025-05-11,49.0,Technology Dr & Bates St,9.0,6.0,-3.0
2025-05-11,50.0,Atwood St & Bates St,39.0,42.0,3.0
2025-05-11,51.0,Coltart Ave & Forbes Ave,26.0,27.0,1.0
2025-05-11,52.0,Bedford Ave & Memory Ln,2.0,2.0,0.0
2025-05-11,53.0,Centre Ave & Heldman St,1.0,4.0,3.0
2025-05-11,54.0,W Ohio St & Brighton Rd,9.0,10.0,1.0
2025-05-11,55.0,Brighton Rd & Pennsylvania Ave,5.0,4.0,-1.0
2025-05-11,56.0,Rosetta St & N Aiken Ave,6.0,6.0,0.0
2025-05-11,57.0,52nd St & Butler St,10.0,8.0,-2.0
2025-05-11,58.0,W North Ave & Federal St,34.0,33.0,-1.0
2025-05-11,59.0,Forbes Ave at TCS Hall (CMU Campus),18.0,17.0,-1.0
2025-05-11,60.0,Wilkinsburg Park & Ride,2.0,4.0,2.0
2025-05-12,1.0,Pierce St & Summerlea St,13.0,15.0,2.0
2025-05-12,2.0,Eliza Furnace Trail & Swineburne St,19.0,18.0,-1.0
2025-05-12,3.0,Centre Ave & Addison St,1.0,1.0,0.0
2025-05-12,4.0,Burns White Center at 3 Crossings,9.0,12.0,3.0
2025-05-12,5.0,Allegheny Station,10.0,6.0,-4.0
2025-05-12,6.0,10th St & Penn Ave,12.0,13.0,1.0
2025-05-12,7.0,Liberty Ave & Gross St,29.0,30.0,1.0
2025-05-12,8.0,Glasshouse,9.0,6.0,-3.0
2025-05-12,9.0,South Side Trail & S 4th St,4.0,6.0,2.0
2025-05-12,10.0,Zulema St & Coltart Ave,20.0,28.0,8.0
2025-05-12,11.0,Ellsworth Ave & N Neville St,19.0,13.0,-6.0
2025-05-12,12.0,O'Hara St & University Place,48.0,52.0,4.0
2025-05-12,13.0,S Bouquet Ave & Sennott St,51.0,50.0,-1.0
2025-05-12,14.0,Tioga St & N Homewood Ave,3.0,2.0,-1.0
2025-05-12,15.0,Ivy St & Walnut St,27.0,34.0,7.0
2025-05-12,16.0,Penn Ave & Putnam St (Bakery Square),16.0,11.0,-5.0
2025-05-12,17.0,Taylor St & Liberty Ave,28.0,32.0,4.0
2025-05-12,18.0,21st St & Penn Ave,13.0,19.0,6.0
2025-05-12,19.0,42nd St & Butler St,16.0,17.0,1.0
2025-05-12,20.0,Boulevard of the Allies & Parkview Ave,32.0,38.0,6.0
2025-05-12,21.0,Liberty Ave & Stanwix St,11.0,7.0,-4.0
2025-05-12,22.0,Forbes Ave & Market Square,18.0,12.0,-6.0
2025-05-12,23.0,North Shore Trail & Fort Duquesne Bridge,9.0,8.0,-1.0
2025-05-12,24.0,Penn Ave & 33rd St,8.0,7.0,-1.0
2025-05-12,25.0,Penn Ave & S Whitfield St,16.0,25.0,9.0
2025-05-12,26.0,S 27th St & Sidney St. (Southside Works),24.0,31.0,7.0
2025-05-12,27.0,W Station Square Dr & Bessemer Court,5.0,8.0,3.0
2025-05-12,28.0,Fifth Ave & S Bouquet St,48.0,47.0,-1.0
2025-05-12,29.0,Filmore St & S Bellefield Ave,14.0,8.0,-6.0
2025-05-12,30.0,Shady Ave & Ellsworth Ave,20.0,20.0,0.0
2025-05-12,31.0,First Ave & B St,11.0,8.0,-3.0
2025-05-12,32.0,Ross St & Fourth Ave,19.0,14.0,-5.0
2025-05-12,33.0,Schenley Dr & Schenley Dr Ext,31.0,29.0,-2.0
2025-05-12,34.0,N Dithridge St & Centre Ave,28.0,35.0,7.0
2025-05-12,35.0,Butler St & 36th St,3.0,7.0,4.0
2025-05-12,36.0,Penn Ave & S Pacific Ave,16.0,14.0,-2.0
2025-05-12,37.0,S Negley Ave & Centre Ave,25.0,21.0,-4.0
2025-05-12,38.0,Allequippa St & Darragh St,34.0,21.0,-13.0
2025-05-12,39.0,S 12th St & E Carson St,7.0,7.0,0.0
2025-05-12,40.0,Penn Ave & 7th St,26.0,32.0,6.0
2025-05-12,41.0,S 22nd St & Sidney St,24.0,25.0,1.0
2025-05-12,42.0,Second Ave & Tecumseh St,1.0,2.0,1.0
2025-05-12,43.0,Eliza St & Lytle St,3.0,2.0,-1.0
2025-05-12,44.0,Hamilton Ave & Fifth Ave,7.0,2.0,-5.0
2025-05-12,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
2025-05-12,47.0,17th St & Penn Ave,9.0,10.0,1.0
2025-05-12,48.0,S Millvale Ave & Centre Ave,37.0,26.0,-11.0
2025-05-12,49.0,Technology Dr & Bates St,26.0,27.0,1.0
2025-05-12,50.0,Atwood St & Bates St,38.0,41.0,3.0
2025-05-12,51.0,Coltart Ave & Forbes Ave,36.0,31.0,-5.0
2025-05-12,52.0,Bedford Ave & Memory Ln,2.0,2.0,0.0
2025-05-12,53.0,Centre Ave & Heldman St,2.0,4.0,2.0
2025-05-12,54.0,W Ohio St & Brighton Rd,5.0,8.0,3.0
2025-05-12,55.0,Brighton Rd & Pennsylvania Ave,5.0,9.0,4.0
2025-05-12,56.0,Rosetta St & N Aiken Ave,3.0,2.0,-1.0
2025-05-12,57.0,52nd St & Butler St,4.0,5.0,1.0
2025-05-12,58.0,W North Ave & Federal St,16.0,13.0,-3.0
2025-05-12,59.0,Forbes Ave at TCS Hall (CMU Campus),18.0,14.0,-4.0
2025-05-12,60.0,Wilkinsburg Park & Ride,2.0,2.0,0.0
2025-05-13,1.0,Pierce St & Summerlea St,10.0,7.0,-3.0
2025-05-13,2.0,Eliza Furnace Trail & Swineburne St,6.0,9.0,3.0
2025-05-13,4.0,Burns White Center at 3 Crossings,9.0,7.0,-2.0
2025-05-13,5.0,Allegheny Station,3.0,2.0,-1.0
2025-05-13,6.0,10th St & Penn Ave,13.0,15.0,2.0
2025-05-13,7.0,Liberty Ave & Gross St,16.0,13.0,-3.0
2025-05-13,8.0,Glasshouse,7.0,8.0,1.0
2025-05-13,9.0,South Side Trail & S 4th St,5.0,7.0,2.0
2025-05-13,10.0,Zulema St & Coltart Ave,30.0,29.0,-1.0
2025-05-13,11.0,Ellsworth Ave & N Neville St,9.0,11.0,2.0
2025-05-13,12.0,O'Hara St & University Place,45.0,39.0,-6.0
2025-05-13,13.0,S Bouquet Ave & Sennott St,53.0,56.0,3.0
2025-05-13,14.0,Tioga St & N Homewood Ave,1.0,1.0,0.0
2025-05-13,15.0,Ivy St & Walnut St,23.0,23.0,0.0
2025-05-13,16.0,Penn Ave & Putnam St (Bakery Square),5.0,5.0,0.0
2025-05-13,17.0,Taylor St & Liberty Ave,17.0,18.0,1.0
2025-05-13,18.0,21st St & Penn Ave,15.0,12.0,-3.0
2025-05-13,19.0,42nd St & Butler St,12.0,19.0,7.0
2025-05-13,20.0,Boulevard of the Allies & Parkview Ave,42.0,42.0,0.0
2025-05-13,21.0,Liberty Ave & Stanwix St,13.0,16.0,3.0
2025-05-13,22.0,Forbes Ave & Market Square,15.0,14.0,-1.0
2025-05-13,23.0,North Shore Trail & Fort Duquesne Bridge,10.0,10.0,0.0
2025-05-13,24.0,Penn Ave & 33rd St,8.0,7.0,-1.0
2025-05-13,25.0,Penn Ave & S Whitfield St,11.0,13.0,2.0
2025-05-13,26.0,S 27th St & Sidney St. (Southside Works),27.0,20.0,-7.0
2025-05-13,27.0,W Station Square Dr & Bessemer Court,6.0,4.0,-2.0
2025-05-13,28.0,Fifth Ave & S Bouquet St,36.0,32.0,-4.0
2025-05-13,29.0,Filmore St & S Bellefield Ave,8.0,10.0,2.0
2025-05-13,30.0,Shady Ave & Ellsworth Ave,7.0,17.0,10.0
2025-05-13,31.0,First Ave & B St,9.0,8.0,-1.0
2025-05-13,32.0,Ross St & Fourth Ave,13.0,11.0,-2.0
2025-05-13,33.0,Schenley Dr & Schenley Dr Ext,13.0,12.0,-1.0
2025-05-13,34.0,N Dithridge St & Centre Ave,31.0,37.0,6.0
2025-05-13,35.0,Butler St & 36th St,3.0,9.0,6.0
2025-05-13,36.0,Penn Ave & S Pacific Ave,6.0,8.0,2.0
2025-05-13,37.0,S Negley Ave & Centre Ave,25.0,23.0,-2.0
2025-05-13,38.0,Allequippa St & Darragh St,30.0,12.0,-18.0
2025-05-13,39.0,S 12th St & E Carson St,11.0,12.0,1.0
2025-05-13,40.0,Penn Ave & 7th St,20.0,20.0,0.0
2025-05-13,41.0,S 22nd St & Sidney St,13.0,15.0,2.0
2025-05-13,44.0,Hamilton Ave & Fifth Ave,2.0,2.0,0.0
2025-05-13,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
2025-05-13,46.0,Bennett St & N Homewood Ave,2.0,1.0,-1.0
2025-05-13,47.0,17th St & Penn Ave,10.0,11.0,1.0
2025-05-13,48.0,S Millvale Ave & Centre Ave,19.0,16.0,-3.0
2025-05-13,49.0,Technology Dr & Bates St,12.0,18.0,6.0
2025-05-13,50.0,Atwood St & Bates St,40.0,34.0,-6.0
2025-05-13,51.0,Coltart Ave & Forbes Ave,35.0,39.0,4.0
2025-05-13,52.0,Bedford Ave & Memory Ln,2.0,1.0,-1.0
2025-05-13,53.0,Centre Ave & Heldman St,3.0,2.0,-1.0
2025-05-13,54.0,W Ohio St & Brighton Rd,3.0,3.0,0.0
2025-05-13,55.0,Brighton Rd & Pennsylvania Ave,4.0,2.0,-2.0
2025-05-13,56.0,Rosetta St & N Aiken Ave,2.0,1.0,-1.0
2025-05-13,57.0,52nd St & Butler St,7.0,8.0,1.0
2025-05-13,58.0,W North Ave & Federal St,19.0,22.0,3.0
2025-05-13,59.0,Forbes Ave at TCS Hall (CMU Campus),16.0,17.0,1.0
2025-05-13,60.0,Wilkinsburg Park & Ride,1.0,1.0,0.0
2025-05-14,1.0,Pierce St & Summerlea St,13.0,12.0,-1.0
2025-05-14,2.0,Eliza Furnace Trail & Swineburne St,13.0,13.0,0.0
2025-05-14,3.0,Centre Ave & Addison St,3.0,2.0,-1.0
2025-05-14,4.0,Burns White Center at 3 Crossings,14.0,17.0,3.0
2025-05-14,5.0,Allegheny Station,2.0,2.0,0.0
2025-05-14,6.0,10th St & Penn Ave,21.0,19.0,-2.0
2025-05-14,7.0,Liberty Ave & Gross St,23.0,23.0,0.0
2025-05-14,8.0,Glasshouse,8.0,4.0,-4.0
2025-05-14,9.0,South Side Trail & S 4th St,10.0,9.0,-1.0
2025-05-14,10.0,Zulema St & Coltart Ave,39.0,40.0,1.0
2025-05-14,11.0,Ellsworth Ave & N Neville St,11.0,17.0,6.0
2025-05-14,12.0,O'Hara St & University Place,43.0,46.0,3.0
2025-05-14,13.0,S Bouquet Ave & Sennott St,56.0,63.0,7.0
2025-05-14,14.0,Tioga St & N Homewood Ave,3.0,3.0,0.0
2025-05-14,15.0,Ivy St & Walnut St,31.0,33.0,2.0
2025-05-14,16.0,Penn Ave & Putnam St (Bakery Square),9.0,13.0,4.0
2025-05-14,17.0,Taylor St & Liberty Ave,16.0,21.0,5.0
2025-05-14,18.0,21st St & Penn Ave,20.0,21.0,1.0
2025-05-14,19.0,42nd St & Butler St,25.0,17.0,-8.0
2025-05-14,20.0,Boulevard of the Allies & Parkview Ave,57.0,53.0,-4.0
2025-05-14,21.0,Liberty Ave & Stanwix St,19.0,17.0,-2.0
2025-05-14,22.0,Forbes Ave & Market Square,16.0,15.0,-1.0
2025-05-14,23.0,North Shore Trail & Fort Duquesne Bridge,7.0,10.0,3.0
2025-05-14,24.0,Penn Ave & 33rd St,16.0,15.0,-1.0
2025-05-14,25.0,Penn Ave & S Whitfield St,16.0,8.0,-8.0
2025-05-14,26.0,S 27th St & Sidney St. (Southside Works),28.0,41.0,13.0
2025-05-14,27.0,W Station Square Dr & Bessemer Court,5.0,12.0,7.0
2025-05-14,28.0,Fifth Ave & S Bouquet St,55.0,59.0,4.0
2025-05-14,29.0,Filmore St & S Bellefield Ave,18.0,19.0,1.0
2025-05-14,30.0,Shady Ave & Ellsworth Ave,17.0,14.0,-3.0
2025-05-14,31.0,First Ave & B St,15.0,14.0,-1.0
2025-05-14,32.0,Ross St & Fourth Ave,16.0,13.0,-3.0
2025-05-14,33.0,Schenley Dr & Schenley Dr Ext,42.0,37.0,-5.0
2025-05-14,34.0,N Dithridge St & Centre Ave,47.0,33.0,-14.0
2025-05-14,35.0,Butler St & 36th St,13.0,16.0,3.0
2025-05-14,36.0,Penn Ave & S Pacific Ave,10.0,9.0,-1.0
2025-05-14,37.0,S Negley Ave & Centre Ave,24.0,27.0,3.0
2025-05-14,38.0,Allequippa St & Darragh St,18.0,13.0,-5.0
2025-05-14,39.0,S 12th St & E Carson St,14.0,14.0,0.0
2025-05-14,40.0,Penn Ave & 7th St,29.0,31.0,2.0
2025-05-14,41.0,S 22nd St & Sidney St,18.0,22.0,4.0
2025-05-14,42.0,Second Ave & Tecumseh St,4.0,4.0,0.0
2025-05-14,43.0,Eliza St & Lytle St,3.0,3.0,0.0
2025-05-14,44.0,Hamilton Ave & Fifth Ave,3.0,1.0,-2.0
2025-05-14,46.0,Bennett St & N Homewood Ave,1.0,1.0,0.0
2025-05-14,47.0,17th St & Penn Ave,14.0,14.0,0.0
2025-05-14,48.0,S Millvale Ave & Centre Ave,26.0,27.0,1.0
2025-05-14,49.0,Technology Dr & Bates St,25.0,29.0,4.0
2025-05-14,50.0,Atwood St & Bates St,45.0,44.0,-1.0
2025-05-14,51.0,Coltart Ave & Forbes Ave,52.0,44.0,-8.0
2025-05-14,52.0,Bedford Ave & Memory Ln,3.0,2.0,-1.0
2025-05-14,53.0,Centre Ave & Heldman St,4.0,3.0,-1.0
2025-05-14,54.0,W Ohio St & Brighton Rd,5.0,5.0,0.0
2025-05-14,55.0,Brighton Rd & Pennsylvania Ave,12.0,7.0,-5.0
2025-05-14,56.0,Rosetta St & N Aiken Ave,0.0,2.0,2.0
2025-05-14,57.0,52nd St & Butler St,3.0,6.0,3.0
2025-05-14,58.0,W North Ave & Federal St,12.0,9.0,-3.0
2025-05-14,59.0,Forbes Ave at TCS Hall (CMU Campus),10.0,16.0,6.0
2025-05-14,60.0,Wilkinsburg Park & Ride,6.0,4.0,-2.0
2025-05-15,1.0,Pierce St & Summerlea St,16.0,24.0,8.0
2025-05-15,2.0,Eliza Furnace Trail & Swineburne St,36.0,34.0,-2.0
2025-05-15,4.0,Burns White Center at 3 Crossings,24.0,25.0,1.0
2025-05-15,5.0,Allegheny Station,12.0,8.0,-4.0
2025-05-15,6.0,10th St & Penn Ave,40.0,46.0,6.0
2025-05-15,7.0,Liberty Ave & Gross St,21.0,20.0,-1.0
2025-05-15,8.0,Glasshouse,17.0,19.0,2.0
2025-05-15,9.0,South Side Trail & S 4th St,21.0,18.0,-3.0
2025-05-15,10.0,Zulema St & Coltart Ave,50.0,49.0,-1.0
2025-05-15,11.0,Ellsworth Ave & N Neville St,15.0,17.0,2.0
2025-05-15,12.0,O'Hara St & University Place,69.0,72.0,3.0
2025-05-15,13.0,S Bouquet Ave & Sennott St,80.0,84.0,4.0
2025-05-15,14.0,Tioga St & N Homewood Ave,6.0,3.0,-3.0
2025-05-15,15.0,Ivy St & Walnut St,30.0,29.0,-1.0
2025-05-15,16.0,Penn Ave & Putnam St (Bakery Square),18.0,20.0,2.0
2025-05-15,17.0,Taylor St & Liberty Ave,22.0,26.0,4.0
2025-05-15,18.0,21st St & Penn Ave,33.0,32.0,-1.0
2025-05-15,19.0,42nd St & Butler St,25.0,26.0,1.0
2025-05-15,20.0,Boulevard of the Allies & Parkview Ave,69.0,61.0,-8.0
2025-05-15,21.0,Liberty Ave & Stanwix St,33.0,35.0,2.0
2025-05-15,22.0,Forbes Ave & Market Square,17.0,14.0,-3.0
2025-05-15,23.0,North Shore Trail & Fort Duquesne Bridge,30.0,28.0,-2.0
2025-05-15,24.0,Penn Ave & 33rd St,35.0,31.0,-4.0
2025-05-15,25.0,Penn Ave & S Whitfield St,16.0,27.0,11.0
2025-05-15,26.0,S 27th St & Sidney St. (Southside Works),37.0,47.0,10.0
2025-05-15,27.0,W Station Square Dr & Bessemer Court,12.0,8.0,-4.0
2025-05-15,28.0,Fifth Ave & S Bouquet St,61.0,61.0,0.0
2025-05-15,29.0,Filmore St & S Bellefield Ave,21.0,21.0,0.0
2025-05-15,30.0,Shady Ave & Ellsworth Ave,19.0,17.0,-2.0
2025-05-15,31.0,First Ave & B St,22.0,18.0,-4.0
2025-05-15,32.0,Ross St & Fourth Ave,18.0,15.0,-3.0
2025-05-15,33.0,Schenley Dr & Schenley Dr Ext,41.0,41.0,0.0
2025-05-15,34.0,N Dithridge St & Centre Ave,54.0,45.0,-9.0
2025-05-15,35.0,Butler St & 36th St,23.0,29.0,6.0
2025-05-15,36.0,Penn Ave & S Pacific Ave,6.0,9.0,3.0
2025-05-15,37.0,S Negley Ave & Centre Ave,30.0,30.0,0.0
2025-05-15,38.0,Allequippa St & Darragh St,29.0,16.0,-13.0
2025-05-15,39.0,S 12th St & E Carson St,15.0,20.0,5.0
2025-05-15,40.0,Penn Ave & 7th St,36.0,44.0,8.0
2025-05-15,41.0,S 22nd St & Sidney St,16.0,13.0,-3.0
2025-05-15,42.0,Second Ave & Tecumseh St,0.0,3.0,3.0
2025-05-15,44.0,Hamilton Ave & Fifth Ave,2.0,1.0,-1.0
2025-05-15,45.0,N Braddock Ave & Hamilton Ave,1.0,0.0,-1.0
2025-05-15,47.0,17th St & Penn Ave,19.0,22.0,3.0
2025-05-15,48.0,S Millvale Ave & Centre Ave,34.0,26.0,-8.0
2025-05-15,49.0,Technology Dr & Bates St,29.0,34.0,5.0
2025-05-15,50.0,Atwood St & Bates St,64.0,54.0,-10.0
2025-05-15,51.0,Coltart Ave & Forbes Ave,45.0,47.0,2.0
2025-05-15,52.0,Bedford Ave & Memory Ln,3.0,2.0,-1.0
2025-05-15,53.0,Centre Ave & Heldman St,6.0,3.0,-3.0
2025-05-15,54.0,W Ohio St & Brighton Rd,9.0,7.0,-2.0
2025-05-15,55.0,Brighton Rd & Pennsylvania Ave,3.0,3.0,0.0
2025-05-15,56.0,Rosetta St & N Aiken Ave,2.0,2.0,0.0
2025-05-15,57.0,52nd St & Butler St,15.0,14.0,-1.0
2025-05-15,58.0,W North Ave & Federal St,29.0,32.0,3.0
2025-05-15,59.0,Forbes Ave at TCS Hall (CMU Campus),27.0,25.0,-2.0
2025-05-15,60.0,Wilkinsburg Park & Ride,6.0,6.0,0.0
2025-05-16,1.0,Pierce St & Summerlea St,14.0,17.0,3.0
2025-05-16,2.0,Eliza Furnace Trail & Swineburne St,12.0,15.0,3.0
2025-05-16,3.0,Centre Ave & Addison St,2.0,3.0,1.0
2025-05-16,4.0,Burns White Center at 3 Crossings,16.0,17.0,1.0
2025-05-16,5.0,Allegheny Station,6.0,5.0,-1.0
2025-05-16,6.0,10th St & Penn Ave,24.0,22.0,-2.0
2025-05-16,7.0,Liberty Ave & Gross St,25.0,19.0,-6.0
2025-05-16,8.0,Glasshouse,30.0,25.0,-5.0
2025-05-16,9.0,South Side Trail & S 4th St,11.0,11.0,0.0
2025-05-16,10.0,Zulema St & Coltart Ave,42.0,35.0,-7.0
2025-05-16,11.0,Ellsworth Ave & N Neville St,14.0,12.0,-2.0
2025-05-16,12.0,O'Hara St & University Place,33.0,44.0,11.0
2025-05-16,13.0,S Bouquet Ave & Sennott St,44.0,46.0,2.0
2025-05-16,14.0,Tioga St & N Homewood Ave,3.0,5.0,2.0
2025-05-16,15.0,Ivy St & Walnut St,33.0,31.0,-2.0
2025-05-16,16.0,Penn Ave & Putnam St (Bakery Square),18.0,15.0,-3.0
2025-05-16,17.0,Taylor St & Liberty Ave,28.0,25.0,-3.0
2025-05-16,18.0,21st St & Penn Ave,24.0,24.0,0.0
2025-05-16,19.0,42nd St & Butler St,16.0,19.0,3.0
2025-05-16,20.0,Boulevard of the Allies & Parkview Ave,62.0,47.0,-15.0
2025-05-16,21.0,Liberty Ave & Stanwix St,27.0,25.0,-2.0
2025-05-16,22.0,Forbes Ave & Market Square,12.0,14.0,2.0
2025-05-16,23.0,North Shore Trail & Fort Duquesne Bridge,20.0,24.0,4.0
2025-05-16,24.0,Penn Ave & 33rd St,8.0,6.0,-2.0
2025-05-16,25.0,Penn Ave & S Whitfield St,13.0,12.0,-1.0
2025-05-16,26.0,S 27th St & Sidney St. (Southside Works),40.0,44.0,4.0
2025-05-16,27.0,W Station Square Dr & Bessemer Court,15.0,18.0,3.0
2025-05-16,28.0,Fifth Ave & S Bouquet St,50.0,52.0,2.0
2025-05-16,29.0,Filmore St & S Bellefield Ave,15.0,11.0,-4.0
2025-05-16,30.0,Shady Ave & Ellsworth Ave,17.0,21.0,4.0
2025-05-16,31.0,First Ave & B St,14.0,19.0,5.0
2025-05-16,32.0,Ross St & Fourth Ave,12.0,16.0,4.0
2025-05-16,33.0,Schenley Dr & Schenley Dr Ext,30.0,30.0,0.0
2025-05-16,34.0,N Dithridge St & Centre Ave,43.0,38.0,-5.0
2025-05-16,35.0,Butler St & 36th St,15.0,17.0,2.0
2025-05-16,36.0,Penn Ave & S Pacific Ave,3.0,0.0,-3.0
2025-05-16,37.0,S Negley Ave & Centre Ave,27.0,24.0,-3.0
2025-05-16,38.0,Allequippa St & Darragh St,30.0,18.0,-12.0
2025-05-16,39.0,S 12th St & E Carson St,10.0,14.0,4.0
2025-05-16,40.0,Penn Ave & 7th St,38.0,39.0,1.0
2025-05-16,41.0,S 22nd St & Sidney St,12.0,14.0,2.0
2025-05-16,43.0,Eliza St & Lytle St,2.0,2.0,0.0
2025-05-16,44.0,Hamilton Ave & Fifth Ave,3.0,6.0,3.0
2025-05-16,46.0,Bennett St & N Homewood Ave,1.0,0.0,-1.0
2025-05-16,47.0,17th St & Penn Ave,21.0,21.0,0.0
2025-05-16,48.0,S Millvale Ave & Centre Ave,30.0,24.0,-6.0
2025-05-16,49.0,Technology Dr & Bates St,23.0,21.0,-2.0
2025-05-16,50.0,Atwood St & Bates St,58.0,67.0,9.0
2025-05-16,51.0,Coltart Ave & Forbes Ave,43.0,42.0,-1.0
2025-05-16,52.0,Bedford Ave & Memory Ln,2.0,1.0,-1.0
2025-05-16,53.0,Centre Ave & Heldman St,9.0,6.0,-3.0
2025-05-16,54.0,W Ohio St & Brighton Rd,12.0,15.0,3.0
2025-05-16,55.0,Brighton Rd & Pennsylvania Ave,4.0,8.0,4.0
2025-05-16,56.0,Rosetta St & N Aiken Ave,0.0,1.0,1.0
2025-05-16,57.0,52nd St & Butler St,9.0,10.0,1.0
2025-05-16,58.0,W North Ave & Federal St,20.0,16.0,-4.0
2025-05-16,59.0,Forbes Ave at TCS Hall (CMU Campus),20.0,20.0,0.0
2025-05-16,60.0,Wilkinsburg Park & Ride,2.0,6.0,4.0
2025-05-17,1.0,Pierce St & Summerlea St,15.0,19.0,4.0
2025-05-17,2.0,Eliza Furnace Trail & Swineburne St,9.0,11.0,2.0
2025-05-17,3.0,Centre Ave & Addison St,2.0,3.0,1.0
2025-05-17,4.0,Burns White Center at 3 Crossings,24.0,24.0,0.0
2025-05-17,5.0,Allegheny Station,14.0,10.0,-4.0
2025-05-17,6.0,10th St & Penn Ave,25.0,28.0,3.0
2025-05-17,7.0,Liberty Ave & Gross St,18.0,18.0,0.0
2025-05-17,8.0,Glasshouse,29.0,26.0,-3.0
2025-05-17,9.0,South Side Trail & S 4th St,33.0,32.0,-1.0
2025-05-17,10.0,Zulema St & Coltart Ave,32.0,35.0,3.0
2025-05-17,11.0,Ellsworth Ave & N Neville St,12.0,11.0,-1.0
2025-05-17,12.0,O'Hara St & University Place,28.0,29.0,1.0
2025-05-17,13.0,S Bouquet Ave & Sennott St,45.0,43.0,-2.0
2025-05-17,14.0,Tioga St & N Homewood Ave,2.0,1.0,-1.0
2025-05-17,15.0,Ivy St & Walnut St,41.0,35.0,-6.0
2025-05-17,16.0,Penn Ave & Putnam St (Bakery Square),12.0,15.0,3.0
2025-05-17,17.0,Taylor St & Liberty Ave,16.0,20.0,4.0
2025-05-17,18.0,21st St & Penn Ave,27.0,28.0,1.0
2025-05-17,19.0,42nd St & Butler St,31.0,36.0,5.0
2025-05-17,20.0,Boulevard of the Allies & Parkview Ave,46.0,47.0,1.0
2025-05-17,21.0,Liberty Ave & Stanwix St,26.0,27.0,1.0
2025-05-17,22.0,Forbes Ave & Market Square,15.0,15.0,0.0
2025-05-17,23.0,North Shore Trail & Fort Duquesne Bridge,48.0,46.0,-2.0
2025-05-17,24.0,Penn Ave & 33rd St,19.0,39.0,20.0
2025-05-17,25.0,Penn Ave & S Whitfield St,23.0,17.0,-6.0
2025-05-17,26.0,S 27th St & Sidney St. (Southside Works),48.0,61.0,13.0
2025-05-17,27.0,W Station Square Dr & Bessemer Court,12.0,10.0,-2.0
2025-05-17,28.0,Fifth Ave & S Bouquet St,34.0,31.0,-3.0
2025-05-17,29.0,Filmore St & S Bellefield Ave,8.0,8.0,0.0
2025-05-17,30.0,Shady Ave & Ellsworth Ave,15.0,15.0,0.0
2025-05-17,31.0,First Ave & B St,12.0,15.0,3.0
2025-05-17,32.0,Ross St & Fourth Ave,8.0,5.0,-3.0
2025-05-17,33.0,Schenley Dr & Schenley Dr Ext,26.0,28.0,2.0
2025-05-17,34.0,N Dithridge St & Centre Ave,46.0,33.0,-13.0
2025-05-17,35.0,Butler St & 36th St,16.0,21.0,5.0
2025-05-17,37.0,S Negley Ave & Centre Ave,25.0,30.0,5.0
2025-05-17,38.0,Allequippa St & Darragh St,22.0,21.0,-1.0
2025-05-17,39.0,S 12th St & E Carson St,19.0,12.0,-7.0
2025-05-17,40.0,Penn Ave & 7th St,23.0,23.0,0.0
2025-05-17,41.0,S 22nd St & Sidney St,27.0,25.0,-2.0
2025-05-17,44.0,Hamilton Ave & Fifth Ave,4.0,5.0,1.0
2025-05-17,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
