Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,sin_day_of_week,cos_day_of_week,sin_month,cos_month
2024-04-01,-4.0,2.0,0.0,2.0,1.0,-8.0,0.0,0.0,0.0,8.0,7.0,-19.0,-4.0,1.0,1.0,3.0,1.0,0.0,2.0,12.0,-2.0,2.0,0.0,1.0,6.0,-1.0,4.0,-4.0,0.0,2.0,-5.0,-2.0,-1.0,-10.0,0.0,3.0,3.0,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,1.0,5.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-02,3.0,1.0,0.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,2.0,1.0,0.0,2.0,1.0,-1.0,-1.0,0.0,2.0,1.0,-3.0,0.0,3.0,5.0,6.0,2.0,1.0,0.0,-1.0,-2.0,-1.0,-6.0,-4.0,2.0,1.0,2.0,-12.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,-6.0,3.0,-2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-03,-1.0,2.0,0.0,3.0,3.0,-2.0,3.0,3.0,0.0,9.0,0.0,0.0,-6.0,0.0,1.0,4.0,1.0,-3.0,1.0,-1.0,2.0,-7.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,-4.0,0.0,0.0,-3.0,-3.0,4.0,2.0,1.0,-5.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,2.0,-3.0,-3.0,-1.0,0.0,-2.0,0.0,2.0,-3.0,3.0,3.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-04,-1.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,-2.0,8.0,6.0,0.0,-5.0,4.0,-4.0,-2.0,1.0,-8.0,1.0,0.0,-2.0,2.0,-2.0,7.0,-2.0,0.0,0.0,5.0,-3.0,2.0,0.0,-1.0,-3.0,-2.0,3.0,-11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,-2.0,2.0,1.0,-1.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-05,3.0,-2.0,0.0,-2.0,1.0,0.0,-1.0,1.0,0.0,2.0,6.0,4.0,4.0,0.0,3.0,2.0,0.0,3.0,4.0,-5.0,-3.0,-1.0,6.0,-4.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,-2.0,1.0,-12.0,0.0,2.0,-1.0,-12.0,0.0,0.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-8.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,4.0,1.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-06,-4.0,0.0,-1.0,0.0,-6.0,1.0,-2.0,-4.0,0.0,0.0,-4.0,1.0,1.0,0.0,-5.0,-1.0,-6.0,-6.0,8.0,6.0,0.0,-5.0,4.0,2.0,3.0,-8.0,0.0,0.0,0.0,5.0,5.0,7.0,12.0,-15.0,0.0,-2.0,4.0,-18.0,4.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,9.0,-3.0,-2.0,1.0,0.0,-1.0,4.0,-4.0,1.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-07,-5.0,4.0,1.0,-6.0,-4.0,-7.0,-5.0,2.0,-4.0,1.0,0.0,1.0,4.0,0.0,-3.0,-6.0,2.0,5.0,-5.0,-1.0,13.0,7.0,6.0,1.0,1.0,6.0,-6.0,2.0,0.0,3.0,2.0,-8.0,-9.0,4.0,2.0,4.0,-2.0,15.0,-5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,-8.0,0.0,0.0,-2.0,1.0,-1.0,-2.0,-2.0,0.0,-1.0,2.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-08,2.0,-2.0,-1.0,2.0,1.0,-2.0,-5.0,-2.0,0.0,-2.0,-2.0,5.0,14.0,0.0,3.0,1.0,-2.0,-2.0,4.0,-14.0,1.0,-3.0,3.0,0.0,-4.0,-1.0,2.0,2.0,0.0,-3.0,0.0,2.0,-2.0,-5.0,1.0,3.0,1.0,-26.0,5.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,8.0,2.0,-1.0,1.0,0.0,0.0,3.0,0.0,-2.0,2.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-09,0.0,2.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,4.0,-2.0,13.0,17.0,-2.0,4.0,-1.0,1.0,-3.0,5.0,-9.0,1.0,-2.0,6.0,-2.0,0.0,8.0,4.0,-2.0,0.0,4.0,0.0,-5.0,0.0,-20.0,5.0,-5.0,0.0,-11.0,4.0,0.0,5.0,-1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,-17.0,-11.0,-2.0,0.0,-1.0,0.0,0.0,-2.0,3.0,1.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-10,8.0,-1.0,-1.0,2.0,-1.0,2.0,0.0,0.0,2.0,-3.0,-4.0,14.0,4.0,1.0,2.0,3.0,2.0,2.0,-3.0,-6.0,-3.0,-2.0,0.0,2.0,3.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-12.0,0.0,-1.0,1.0,-13.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-11.0,2.0,0.0,0.0,1.0,0.0,-1.0,4.0,-2.0,2.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-11,3.0,-2.0,0.0,-2.0,1.0,6.0,-3.0,-1.0,0.0,0.0,0.0,27.0,17.0,0.0,-3.0,4.0,-5.0,-1.0,-3.0,-17.0,1.0,4.0,-1.0,1.0,1.0,3.0,1.0,8.0,0.0,-4.0,0.0,0.0,1.0,-17.0,-1.0,-4.0,1.0,-13.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,-18.0,-1.0,0.0,-2.0,1.0,2.0,-1.0,-4.0,0.0,5.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-12,-3.0,-1.0,1.0,3.0,0.0,0.0,-1.0,1.0,0.0,-4.0,1.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,0.0,-8.0,0.0,-2.0,-1.0,-1.0,0.0,2.0,1.0,6.0,0.0,2.0,4.0,-1.0,7.0,-3.0,2.0,-5.0,0.0,-10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-8.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-13,-2.0,-2.0,-3.0,-7.0,1.0,1.0,-4.0,-1.0,-3.0,-5.0,1.0,4.0,8.0,0.0,-4.0,5.0,-1.0,3.0,2.0,-3.0,1.0,-4.0,5.0,5.0,-3.0,-4.0,-2.0,-1.0,0.0,9.0,2.0,2.0,-3.0,-4.0,-3.0,0.0,2.0,-14.0,1.0,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,-2.0,0.0,-2.0,-1.0,0.0,1.0,0.0,2.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-14,5.0,2.0,-2.0,1.0,0.0,-5.0,-3.0,3.0,0.0,3.0,-1.0,8.0,4.0,0.0,-1.0,0.0,4.0,2.0,3.0,3.0,-3.0,2.0,3.0,4.0,-2.0,15.0,-1.0,-2.0,0.0,1.0,3.0,0.0,2.0,-6.0,4.0,-1.0,3.0,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,-5.0,-9.0,4.0,0.0,1.0,2.0,-1.0,0.0,3.0,0.0,5.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-15,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,-3.0,6.0,-7.0,4.0,11.0,0.0,5.0,4.0,-1.0,2.0,0.0,-9.0,6.0,10.0,0.0,2.0,2.0,5.0,0.0,-1.0,0.0,-2.0,-1.0,-5.0,-3.0,-24.0,4.0,-2.0,-1.0,-14.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,5.0,-9.0,-9.0,0.0,-3.0,0.0,0.0,-5.0,-2.0,0.0,-2.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-16,4.0,0.0,0.0,-1.0,-1.0,-5.0,-4.0,1.0,-3.0,-7.0,2.0,12.0,12.0,0.0,1.0,5.0,-2.0,-1.0,-1.0,-16.0,-5.0,-4.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,-3.0,0.0,3.0,-6.0,-4.0,2.0,1.0,2.0,-6.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,-3.0,0.0,0.0,-8.0,1.0,-1.0,2.0,2.0,0.0,-1.0,5.0,2.0,-1.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-17,1.0,-1.0,-1.0,-1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,15.0,7.0,0.0,-2.0,4.0,-1.0,-2.0,1.0,-2.0,0.0,-4.0,-3.0,-2.0,3.0,9.0,-2.0,1.0,0.0,5.0,2.0,-1.0,-1.0,-25.0,0.0,0.0,4.0,-19.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-22.0,-3.0,-1.0,1.0,3.0,-1.0,0.0,-1.0,3.0,6.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-18,4.0,1.0,2.0,5.0,0.0,-1.0,-6.0,0.0,0.0,2.0,-3.0,6.0,9.0,1.0,0.0,4.0,-2.0,4.0,0.0,-6.0,-2.0,-2.0,6.0,2.0,2.0,7.0,1.0,3.0,0.0,4.0,-6.0,-4.0,0.0,-15.0,-1.0,3.0,4.0,-17.0,5.0,0.0,-1.0,0.0,-1.0,-3.0,0.0,0.0,1.0,0.0,4.0,-13.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,4.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-19,-2.0,-1.0,0.0,-6.0,-4.0,4.0,2.0,1.0,-1.0,-3.0,6.0,8.0,7.0,0.0,5.0,3.0,2.0,2.0,1.0,-5.0,-3.0,-2.0,0.0,-2.0,-3.0,-8.0,-1.0,1.0,0.0,1.0,3.0,-2.0,0.0,-10.0,-1.0,-2.0,-1.0,-17.0,7.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-3.0,-1.0,-1.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-20,-2.0,0.0,0.0,-5.0,16.0,-3.0,-3.0,2.0,-1.0,8.0,1.0,-3.0,1.0,0.0,6.0,-2.0,1.0,-1.0,-3.0,-9.0,1.0,1.0,-1.0,0.0,0.0,8.0,0.0,-1.0,0.0,1.0,0.0,-2.0,6.0,-9.0,-3.0,2.0,0.0,-4.0,-9.0,0.0,3.0,-1.0,1.0,2.0,0.0,0.0,6.0,0.0,-2.0,3.0,3.0,-1.0,3.0,0.0,-4.0,0.0,-4.0,8.0,6.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-21,-5.0,1.0,1.0,-2.0,6.0,0.0,-6.0,-1.0,-1.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,-3.0,0.0,0.0,8.0,-3.0,-1.0,-4.0,1.0,-4.0,-3.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.0,0.0,3.0,2.0,-12.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,7.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-22,1.0,0.0,-1.0,0.0,-3.0,1.0,2.0,1.0,-1.0,10.0,1.0,-3.0,4.0,-1.0,2.0,5.0,-4.0,1.0,5.0,12.0,8.0,-7.0,1.0,-2.0,5.0,8.0,0.0,-5.0,0.0,-3.0,1.0,-9.0,-1.0,-5.0,2.0,1.0,4.0,-18.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,-3.0,-16.0,-2.0,-1.0,1.0,3.0,0.0,-2.0,-1.0,8.0,-7.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-23,6.0,1.0,-1.0,2.0,0.0,-5.0,-5.0,4.0,0.0,1.0,-7.0,14.0,10.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-14.0,0.0,0.0,12.0,1.0,2.0,0.0,-2.0,0.0,0.0,3.0,-2.0,0.0,-1.0,-18.0,2.0,1.0,5.0,-16.0,3.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,-2.0,-4.0,-2.0,-1.0,0.0,-2.0,-2.0,2.0,2.0,6.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-24,-3.0,0.0,0.0,-1.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,1.0,1.0,0.0,5.0,-4.0,-1.0,-10.0,-2.0,-3.0,13.0,4.0,4.0,1.0,2.0,16.0,0.0,1.0,-2.0,-2.0,2.0,-18.0,4.0,1.0,-4.0,-19.0,1.0,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-8.0,4.0,1.0,0.0,2.0,0.0,2.0,-4.0,-1.0,-2.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-25,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,1.0,-2.0,12.0,16.0,-2.0,0.0,-1.0,0.0,0.0,3.0,-7.0,2.0,-2.0,7.0,-4.0,-4.0,3.0,-1.0,1.0,0.0,1.0,0.0,-1.0,6.0,-21.0,0.0,-1.0,1.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-2.0,-9.0,0.0,-3.0,3.0,5.0,0.0,-1.0,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-26,7.0,-1.0,-1.0,-6.0,-2.0,-1.0,-5.0,3.0,-1.0,-2.0,3.0,5.0,5.0,1.0,2.0,1.0,-1.0,4.0,5.0,-15.0,2.0,-11.0,6.0,3.0,1.0,5.0,2.0,0.0,0.0,3.0,-2.0,1.0,3.0,-13.0,0.0,-3.0,2.0,-11.0,-1.0,0.0,3.0,0.0,2.0,-3.0,2.0,0.0,3.0,0.0,0.0,4.0,-2.0,3.0,0.0,1.0,0.0,2.0,3.0,-1.0,-5.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-27,3.0,5.0,-1.0,-3.0,1.0,5.0,0.0,0.0,0.0,-2.0,-4.0,1.0,4.0,0.0,0.0,1.0,-2.0,5.0,-3.0,-6.0,-5.0,4.0,1.0,3.0,1.0,-1.0,-4.0,3.0,0.0,-2.0,4.0,2.0,6.0,-5.0,7.0,-8.0,6.0,0.0,4.0,0.0,-7.0,0.0,0.0,-2.0,-1.0,0.0,5.0,0.0,-1.0,-4.0,3.0,-2.0,-5.0,-8.0,-3.0,0.0,0.0,2.0,-3.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-28,-5.0,0.0,-2.0,-5.0,0.0,1.0,0.0,-3.0,8.0,-5.0,10.0,-1.0,10.0,0.0,-3.0,4.0,-1.0,-1.0,6.0,-10.0,5.0,-4.0,0.0,-1.0,7.0,-4.0,0.0,-1.0,0.0,8.0,-3.0,2.0,-1.0,-1.0,1.0,1.0,-3.0,-4.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-8.0,0.0,0.0,-2.0,3.0,1.0,0.0,2.0,-1.0,-3.0,-2.0,-4.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-29,0.0,1.0,-1.0,3.0,-7.0,-3.0,-2.0,1.0,-2.0,1.0,-7.0,0.0,-3.0,-1.0,-5.0,4.0,-3.0,3.0,-3.0,2.0,1.0,8.0,-2.0,-1.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,-5.0,-2.0,-6.0,-1.0,3.0,2.0,-2.0,-1.0,0.0,3.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,-2.0,-5.0,1.0,-2.0,3.0,-1.0,0.0,2.0,6.0,2.0,2.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-30,0.0,-2.0,-3.0,-2.0,2.0,-3.0,-2.0,1.0,-1.0,-3.0,-1.0,4.0,-1.0,1.0,3.0,1.0,-2.0,-1.0,2.0,-4.0,-4.0,-4.0,7.0,1.0,-2.0,1.0,2.0,3.0,0.0,2.0,-1.0,4.0,1.0,-18.0,4.0,-1.0,5.0,-6.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-05-01,0.0,-1.0,-2.0,-2.0,3.0,-5.0,0.0,2.0,-3.0,3.0,2.0,0.0,2.0,0.0,7.0,7.0,2.0,-1.0,-2.0,-11.0,3.0,-1.0,1.0,0.0,-2.0,4.0,2.0,-1.0,0.0,-3.0,-2.0,0.0,-3.0,-7.0,2.0,-1.0,-2.0,-13.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,-7.0,-2.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2024-05-02,-1.0,-2.0,0.0,3.0,-1.0,-3.0,-2.0,2.0,-1.0,2.0,4.0,6.0,0.0,0.0,0.0,-4.0,-6.0,-5.0,1.0,-13.0,-5.0,4.0,4.0,4.0,-1.0,5.0,1.0,4.0,0.0,5.0,-2.0,-5.0,-1.0,-9.0,1.0,1.0,8.0,1.0,-3.0,0.0,6.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,3.0,3.0,0.0,-2.0,0.0,2.0,1.0,0.0,2.0,-3.0,2.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2024-05-03,1.0,1.0,-2.0,-1.0,8.0,3.0,2.0,1.0,1.0,-7.0,-2.0,-1.0,5.0,-2.0,-3.0,2.0,-6.0,2.0,-2.0,-4.0,0.0,-3.0,4.0,-4.0,3.0,-2.0,-3.0,-1.0,0.0,2.0,-2.0,-4.0,-4.0,1.0,3.0,-1.0,-8.0,-5.0,6.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-2.0,0.0,2.0,-4.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,7.0,2.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2024-05-04,-1.0,0.0,-1.0,-2.0,0.0,-4.0,2.0,3.0,-2.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,-6.0,2.0,3.0,3.0,7.0,-2.0,1.0,4.0,2.0,3.0,-2.0,2.0,0.0,-1.0,1.0,-5.0,-1.0,-10.0,-2.0,-4.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-8.0,-3.0,-2.0,0.0,1.0,4.0,0.0,2.0,3.0,-4.0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2024-05-05,1.0,3.0,-1.0,0.0,2.0,-1.0,3.0,1.0,-1.0,-6.0,-2.0,10.0,4.0,-3.0,0.0,4.0,5.0,3.0,-6.0,-10.0,-5.0,1.0,4.0,1.0,8.0,1.0,7.0,-1.0,0.0,-6.0,2.0,-3.0,-6.0,-6.0,2.0,0.0,1.0,-1.0,3.0,0.0,8.0,-1.0,0.0,-3.0,-1.0,0.0,-2.0,0.0,2.0,-3.0,-1.0,-1.0,2.0,1.0,-1.0,-4.0,5.0,0.0,-4.0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2024-05-06,-3.0,-1.0,1.0,-2.0,0.0,7.0,-1.0,-1.0,1.0,14.0,1.0,-2.0,-5.0,0.0,6.0,3.0,2.0,-3.0,4.0,1.0,-5.0,-1.0,0.0,-2.0,-8.0,4.0,1.0,-7.0,0.0,-3.0,2.0,3.0,-2.0,-3.0,-4.0,5.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2024-05-07,3.0,1.0,0.0,1.0,3.0,-2.0,1.0,2.0,0.0,-10.0,6.0,1.0,-1.0,1.0,3.0,-3.0,1.0,-2.0,-1.0,-6.0,-1.0,0.0,-1.0,6.0,-1.0,2.0,-3.0,0.0,0.0,3.0,-2.0,-3.0,0.0,2.0,0.0,-4.0,-7.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,-2.0,1.0,7.0,-1.0,0.0,0.0,3.0,0.0,6.0,1.0,2.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2024-05-08,6.0,-1.0,1.0,5.0,0.0,-3.0,-2.0,2.0,3.0,2.0,-9.0,6.0,5.0,-2.0,-3.0,4.0,3.0,0.0,-2.0,-5.0,1.0,0.0,-8.0,0.0,0.0,8.0,4.0,-1.0,0.0,-3.0,4.0,0.0,2.0,-8.0,4.0,-3.0,1.0,-15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-6.0,-2.0,2.0,-3.0,0.0,-1.0,1.0,-1.0,0.0,5.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2024-05-09,-3.0,0.0,0.0,-3.0,0.0,1.0,-3.0,3.0,-3.0,-1.0,-1.0,2.0,1.0,1.0,-1.0,4.0,-4.0,4.0,3.0,-13.0,-3.0,5.0,0.0,-3.0,3.0,0.0,3.0,9.0,0.0,-2.0,0.0,-2.0,-1.0,-7.0,3.0,-1.0,3.0,-4.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,-9.0,0.0,8.0,9.0,2.0,-1.0,0.0,1.0,0.0,0.0,3.0,-2.0,3.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2024-05-10,4.0,0.0,1.0,-2.0,1.0,-1.0,2.0,-3.0,0.0,-4.0,-3.0,5.0,0.0,2.0,-3.0,-2.0,-1.0,-2.0,1.0,0.0,6.0,-2.0,6.0,1.0,1.0,-5.0,6.0,-1.0,0.0,2.0,-4.0,1.0,0.0,-12.0,-6.0,2.0,0.0,-1.0,3.0,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,-3.0,1.0,-3.0,1.0,0.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2024-05-11,0.0,1.0,-2.0,0.0,0.0,4.0,-1.0,2.0,-1.0,6.0,0.0,7.0,0.0,2.0,6.0,4.0,-5.0,0.0,-5.0,-7.0,-2.0,5.0,5.0,-3.0,-2.0,9.0,-4.0,4.0,0.0,3.0,0.0,-4.0,-1.0,-5.0,1.0,2.0,-3.0,-6.0,-8.0,0.0,9.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,-1.0,5.0,2.0,-1.0,3.0,1.0,-5.0,-2.0,-3.0,0.0,-1.0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2024-05-12,3.0,-2.0,-1.0,10.0,-1.0,-1.0,3.0,0.0,1.0,1.0,-1.0,4.0,0.0,-1.0,2.0,-4.0,7.0,2.0,1.0,0.0,-2.0,-10.0,-1.0,-4.0,-2.0,-3.0,3.0,2.0,0.0,0.0,1.0,-3.0,-2.0,-2.0,-4.0,-5.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,5.0,0.0,-1.0,2.0,1.0,1.0,-1.0,0.0,4.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2024-05-13,-1.0,-1.0,2.0,5.0,-1.0,-6.0,2.0,1.0,1.0,-1.0,2.0,-9.0,0.0,2.0,-1.0,-1.0,5.0,1.0,-5.0,7.0,5.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-5.0,0.0,-4.0,-3.0,-4.0,-7.0,2.0,4.0,-1.0,1.0,-2.0,6.0,0.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-5.0,0.0,-2.0,3.0,-7.0,3.0,0.0,3.0,3.0,1.0,0.0,-1.0,-5.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2024-05-14,-3.0,1.0,-1.0,0.0,1.0,-1.0,3.0,2.0,0.0,1.0,3.0,8.0,1.0,-1.0,8.0,2.0,0.0,4.0,3.0,-1.0,-4.0,0.0,-3.0,-1.0,3.0,-6.0,-1.0,1.0,0.0,-3.0,2.0,-1.0,-5.0,-13.0,0.0,1.0,0.0,-6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-9.0,-1.0,0.0,-1.0,-1.0,-5.0,6.0,3.0,-1.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2024-05-15,2.0,-1.0,-1.0,2.0,-1.0,-4.0,-9.0,3.0,0.0,0.0,-3.0,1.0,0.0,0.0,3.0,2.0,-1.0,-2.0,-3.0,-7.0,1.0,-4.0,4.0,2.0,-7.0,4.0,1.0,5.0,0.0,-5.0,1.0,0.0,5.0,3.0,-3.0,-2.0,4.0,-11.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,5.0,-7.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,-1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
